;papel;tipo;empresa;setor;cotacao;dt_ult_cotacao;min_52_sem;max_52_sem;vol_med;valor_mercado;valor_firma;ult_balanco_pro;nr_acoes;os_dia;pl;lpa;pvp;vpa;p_ebit;marg_bruta;psr;marg_ebit;p_ativo;marg_liquida;p_cap_giro;ebit_ativo;p_ativo_circ_liq;roic;div_yield;roe;ev_ebitda;liquidez_corr;ev_ebit;cres_rec;ativo;disponibilidades;ativo_circulante;divd_bruta;divd_liquida;patr_liquido;lucro_liquido_12m;lucro_liquido_3m
0;AALR3;ON NM;ALLIAR ON NM;Serv.Méd.Hospit. Análises e Diagnósticos;10,01;24/08/2023;10,01;24,30;8.852.680;1.184.110.000;2.079.740.000;30/06/2023;118293000;-4.03;-4.13;-2.42;1.37;7.32;-699.00;30.3;1.05;-0.1;0.47;-24.6;-3.68;-0.1;-0.96;-0.1;0.0;-33.1;18.11;0.55;-1227.70;3.1;2.520.960.000;95.520.000;386.719.000;991.145.000;895.625.000;865.378.000;-286.526.000;-51.579.000
1;ABCB4;PN N2;ABC Brasil PN N2;Intermediários Financeiros;17,98;24/08/2023;15,28;21,26;16.234.300;4.065.100.000;-;30/06/2023;226090000;-3.33;5.04;3.57;0.75;23.98;0;0;0;0;0;0.0;0;0.0;0;0;8.7;14.9;0;0;0;17.3;54.286.600.000;0;0;0;0;5.420.810.000;807.321.000;201.878.000
2;ABEV3;ON;AMBEV S/A ON;Bebidas;14,19;24/08/2023;12,86;16,03;346.268.000;223.547.000.000;215.109.000.000;30/06/2023;15753800000;-1.80;15.66;0.91;2.63;5.40;13.72;49.9;2.70;19.7;1.68;17.8;1104.83;12.2;-17.74;15.8;5.4;16.8;9.67;1.01;13.20;14.2;133.294.000.000;12.430.500.000;34.324.100.000;3.992.280.000;-8.438.230.000;85.074.600.000;14.278.000.000;2.502.970.000
3;AERI3;ON NM;AERIS ON NM;Máquinas e Equipamentos;1,05;24/08/2023;0,88;2,53;6.916.250;804.524.000;1.743.140.000;30/06/2023;766213000;-2.78;-7.54;-0.14;0.95;1.10;2.87;13.0;0.27;9.4;0.25;-3.6;1.06;8.8;-2.07;14.2;0.0;-12.6;5.23;1.63;6.23;23.3;3.181.560.000;846.053.000;1.950.160.000;1.784.670.000;938.618.000;843.215.000;-106.636.000;-19.097.000
4;AFLT3;ON;AFLUENTE T ON;Energia Elétrica;9,70;24/08/2023;8,08;10,50;5.546;611.924.000;604.854.000;30/06/2023;63085000;4.98;23.52;0.41;2.45;3.96;22.68;48.3;8.46;37.3;2.00;36.0;16.81;8.8;37.75;9.3;6.1;10.4;22.27;2.00;22.42;30.1;306.603.000;7.305.000;72.799.000;234.000;-7.071.000;250.012.000;26.012.000;6.964.000
5;AGRO3;ON NM;BRASILAGRO ON NM;Agropecuária;24,00;24/08/2023;22,59;31,35;12.347.000;2.457.050.000;3.115.330.000;31/03/2023;102377000;-3.42;62.35;0.38;1.21;19.91;58.61;13.1;2.16;3.7;0.74;3.5;3.24;1.3;36.94;1.4;13.5;1.9;25.02;2.25;74.31;29.9;3.332.820.000;251.358.000;1.361.360.000;909.640.000;658.282.000;2.037.980.000;39.409.000;-3.293.000
6;AGXY3;ON NM;AGROGALAXY ON NM;Agropecuária;4,97;24/08/2023;4,70;9,91;450.092;849.000.000;1.777.930.000;30/06/2023;170825000;-0.60;-4.32;-1.15;0.80;6.18;1.78;12.4;0.08;4.3;0.10;-1.7;1.74;5.4;-1.16;12.6;0.8;-18.6;2.95;1.08;3.74;60.2;8.756.780.000;1.182.030.000;6.944.080.000;2.110.960.000;928.932.000;1.055.090.000;-196.432.000;-388.825.000
7;AHEB3;ON;PARQUE ANHEMBI ON;Viagens e Lazer;22,09;03/08/2023;17,00;29,99;151;188.737.000;156.224.000;30/06/2023;8544000;0.00;2.52;8.77;22.01;1.00;1.92;35.2;0.40;20.9;0.51;15.9;3.85;26.7;-0.93;33.4;0.0;873.5;1.49;1.46;1.59;49.8;367.482.000;36.882.000;155.377.000;4.369.000;-32.513.000;8.577.000;74.924.000;1.260.000
8;ALLD3;ON NM;ALLIED ON NM;Comércio;6,63;24/08/2023;4,50;9,86;301.693;618.052.000;850.146.000;30/06/2023;93220600;-3.35;9.84;0.67;0.40;16.44;3.38;13.8;0.11;3.4;0.17;1.2;0.63;5.1;1.46;8.7;5.3;4.1;3.35;1.65;4.65;02.8;3.581.540.000;356.853.000;2.472.830.000;588.947.000;232.094.000;1.532.400.000;62.788.000;16.861.000
9;ALPA3;ON N1;ALPARGATAS ON N1;Tecidos, Vestuário e Calçados;9,99;24/08/2023;7,80;19,66;50.463;6.823.790.000;7.760.650.000;30/06/2023;683062000;0.81;-29.91;-0.33;1.29;7.77;31.00;42.2;1.70;5.5;0.88;-5.7;3.89;2.8;14.58;3.2;0.0;-4.3;19.34;2.50;35.26;2.0;7.766.710.000;414.288.000;2.923.670.000;1.351.150.000;936.861.000;5.309.890.000;-228.109.000;-52.853.000
10;ALPA4;PN N1;ALPARGATAS PN N1;Tecidos, Vestuário e Calçados;9,89;24/08/2023;7,02;23,60;60.159.200;6.755.480.000;7.692.340.000;30/06/2023;683062000;2.28;-29.62;-0.33;1.27;7.77;30.69;42.2;1.68;5.5;0.87;-5.7;3.85;2.8;14.43;3.2;0.0;-4.3;19.17;2.50;34.95;2.0;7.766.710.000;414.288.000;2.923.670.000;1.351.150.000;936.861.000;5.309.890.000;-228.109.000;-52.853.000
11;ALPK3;ON NM;ESTAPAR ON NM;Serviços Diversos;4,81;24/08/2023;1,11;5,90;2.237.370;1.031.390.000;2.246.950.000;30/06/2023;214427000;-3.22;-8.05;-0.60;2.81;1.71;4.13;29.4;0.83;20.2;0.39;-10.0;-3.55;9.3;-0.55;11.2;0.0;-34.9;4.66;0.60;8.99;36.7;2.674.960.000;296.341.000;434.063.000;1.511.900.000;1.215.560.000;366.519.000;-128.086.000;-16.467.000
12;ALSO3;ON;ALIANSCSONAE ON;Exploração de Imóveis;24,11;24/08/2023;15,15;25,47;114.424.000;13.837.600.000;12.130.700.000;30/06/2023;573937000;0.00;4.32;5.58;0.94;25.57;16.17;68.1;7.45;46.1;0.49;177.4;10.46;3.0;-1.45;3.2;2.2;21.8;9.21;1.87;14.18;38.1;28.202.200.000;1.706.950.000;2.839.730.000;0;-1.706.950.000;14.673.500.000;3.204.330.000;152.985.000
13;ALUP11;UNT N2;ALUPAR UNT N2;Energia Elétrica;28,63;24/08/2023;22,36;30,11;21.264.200;8.725.240.000;17.816.800.000;30/06/2023;914276000;0.42;11.47;2.50;1.17;24.49;3.84;76.9;2.75;71.8;0.31;40.5;2.83;8.1;-0.73;9.0;5.6;10.2;7.36;2.44;7.83;0.4;28.112.000.000;2.595.830.000;5.229.880.000;11.687.400.000;9.091.520.000;7.464.410.000;760.375.000;222.186.000
14;ALUP3;ON N2;ALUPAR ON N2;Energia Elétrica;9,75;24/08/2023;7,48;10,20;184.848;8.914.190.000;18.005.700.000;30/06/2023;914276000;2.74;11.72;0.83;1.19;8.16;3.92;76.9;2.81;71.8;0.32;40.5;2.89;8.1;-0.74;9.0;5.5;10.2;7.44;2.44;7.92;0.4;28.112.000.000;2.595.830.000;5.229.880.000;11.687.400.000;9.091.520.000;7.464.410.000;760.375.000;222.186.000
15;ALUP4;PN N2;ALUPAR PN N2;Energia Elétrica;9,54;24/08/2023;7,37;10,16;294.993;8.722.190.000;17.813.700.000;30/06/2023;914276000;-1.14;11.47;0.83;1.17;8.16;3.83;76.9;2.75;71.8;0.31;40.5;2.82;8.1;-0.72;9.0;5.6;10.2;7.36;2.44;7.83;0.4;28.112.000.000;2.595.830.000;5.229.880.000;11.687.400.000;9.091.520.000;7.464.410.000;760.375.000;222.186.000
16;AMAR3;ON NM;LOJAS MARISA ON NM;Comércio;0,76;24/08/2023;0,59;2,67;4.643.530;260.561.000;1.311.600.000;30/06/2023;342843000;-2.56;-0.42;-1.83;0.86;0.89;24.17;36.2;0.10;0.4;0.10;-24.6;-63.32;0.4;-0.23;0.6;0.0;-206.1;5.16;1.00;121.65;00.3;2.666.900.000;339.717.000;1.207.770.000;1.390.760.000;1.051.040.000;304.199.000;-626.818.000;-63.408.000
17;AMER3;ON;AMERICANAS ON;Comércio;0,97;24/08/2023;0,71;21,10;11.566.200;875.454.000;13.071.400.000;30/09/2022;902530000;-3.00;20.41;0.05;0.06;16.29;0.72;30.7;0.03;4.3;0.02;0.2;0.07;2.6;-0.09;3.6;0.0;0.3;4.13;2.24;10.82;47.0;47.084.100.000;8.594.890.000;22.433.400.000;20.790.900.000;12.196.000.000;14.705.600.000;42.889.000;-211.551.000
18;AMBP3;ON NM;AMBIPAR ON NM;Água e Saneamento;21,99;24/08/2023;17,67;32,79;28.676.000;2.483.460.000;6.800.510.000;30/06/2023;112936000;-3.26;-21.66;-1.02;2.33;9.44;2.74;23.5;0.55;20.1;0.23;-0.7;0.78;8.4;-0.61;12.4;0.6;-10.8;5.36;2.75;7.50;110.3;10.812.000.000;3.163.140.000;5.024.440.000;7.480.180.000;4.317.040.000;1.066.510.000;-114.659.000;-33.076.000
19;ANIM3;ON NM;ANIMA ON NM;Diversos;3,88;24/08/2023;2,02;7,30;34.505.900;1.567.010.000;5.735.340.000;30/06/2023;403869000;-2.76;-14.27;-0.27;0.61;6.39;2.75;57.4;0.43;15.7;0.16;1.1;11.95;5.7;-0.31;6.4;0.0;-4.3;5.07;1.07;10.06;39.5;10.056.000.000;984.511.000;1.937.680.000;5.152.840.000;4.168.330.000;2.579.940.000;-109.794.000;-101.811.000
20;APER3;ON;ALPER S.A. ON;Previdência e Seguros;31,00;24/08/2023;20,26;32,13;719.781;606.422.000;526.192.000;30/06/2023;19562000;4.77;22.90;1.35;1.28;24.28;11.53;100.0;2.13;18.5;0.82;9.2;33.05;7.1;-6.53;8.2;1.0;5.6;7.04;1.12;10.00;35.0;736.261.000;80.230.000;168.315.000;0;-80.230.000;474.937.000;26.477.000;6.426.000
21;ARML3;ON NM;ARMAC ON NM;Diversos;13,55;24/08/2023;9,35;16,42;9.116.330;4.688.520.000;6.063.370.000;30/06/2023;346016000;-2.80;29.40;0.46;3.99;3.40;12.09;48.4;4.14;34.2;1.25;14.1;6.12;10.3;-3.32;14.2;2.5;13.6;10.97;2.90;15.63;64.7;3.757.750.000;762.979.000;1.168.760.000;2.137.830.000;1.374.850.000;1.175.250.000;159.447.000;43.435.000
22;ARZZ3;ON NM;AREZZO CO ON NM;Comércio;79,91;24/08/2023;58,96;102,67;123.330.000;8.869.130.000;9.215.120.000;30/06/2023;110989000;-3.56;23.97;3.33;3.19;25.08;18.18;53.4;1.93;10.6;1.63;8.0;8.30;9.0;62.56;11.4;2.0;13.3;13.37;1.63;18.89;35.7;5.435.060.000;682.038.000;2.771.140.000;1.028.030.000;345.987.000;2.783.100.000;369.973.000;100.626.000
23;ASAI3;ON NM;ASSAI ON NM;Comércio e Distribuição;12,84;24/08/2023;10,50;21,03;285.406.000;17.352.800.000;25.976.800.000;30/06/2023;1351460000;-1.68;18.96;0.68;4.20;3.06;4.21;16.4;0.29;6.8;0.43;1.5;-6.45;10.3;-0.76;18.1;0.7;22.1;4.85;0.83;6.30;44.6;40.102.000.000;4.596.000.000;13.058.000.000;13.220.000.000;8.624.000.000;4.131.000.000;915.000.000;156.000.000
24;ATMP3;ON;ATMASA ON;Serviços Diversos;1,96;24/08/2023;0,85;2,64;568.138;52.351.600;322.837.000;30/06/2023;26710000;-3.92;0.05;40.30;23.27;0.08;-0.28;-22.7;0.13;-44.7;0.03;258.7;3.31;-12.0;-0.04;-12.6;0.0;47842.5;-4.27;1.05;-1.74;-17.2;1.547.650.000;57.727.000;358.055.000;328.212.000;270.485.000;2.250.000;1.076.460.000;354.364.000
25;ATOM3;ON;ATOMPAR ON;Outros;2,40;24/08/2023;1,84;2,83;51.884;57.132.000;38.774.000;30/06/2023;23805000;0.00;25.86;0.09;2.94;0.82;-183.70;94.2;2.13;-1.2;2.00;8.2;2.11;-1.1;3.04;-3.2;13.3;11.4;-340.12;34.11;-124.68;23.2;28.502.000;18.358.000;27.867.000;0;-18.358.000;19.437.000;2.209.000;-523.000
26;AURA33;DR3;AURA 360 DR3;Mineração;31,65;24/08/2023;28,23;41,66;3.211.740;2.239.000.000;2.866.060.000;30/06/2023;70742500;-2.62;10.25;3.09;1.40;22.68;3.98;36.3;1.17;29.5;0.60;11.5;9.49;15.0;-2.46;19.7;4.6;13.6;5.10;1.24;5.10;7.2;3.744.580.000;530.469.000;1.231.340.000;1.157.530.000;627.064.000;1.604.110.000;218.499.000;56.330.000
27;AVLL3;ON NM;ALPHAVILLE ON NM;Construção Civil;5,71;24/08/2023;2,40;23,00;31.744;163.393.000;1.122.970.000;30/06/2023;28615200;-4.83;-0.32;-18.01;-0.32;-18.05;-10.77;26.7;0.48;-4.5;0.11;-151.3;-0.20;-1.1;-0.11;-1.2;0.0;99.8;-106.78;0.32;-74.01;01.6;1.422.970.000;139.994.000;380.904.000;1.099.570.000;959.574.000;-516.453.000;-515.461.000;-244.305.000
28;AZEV3;ON;AZEVEDO & TRAVASSOS ON;Construção e Engenharia;3,20;24/08/2023;1,25;3,30;1.902.240;298.054.000;340.272.000;30/06/2023;93142000;-3.03;-6.23;-0.51;2.50;1.28;-2.65;8.1;0.56;-21.1;0.48;-9.0;-4.44;-18.3;-1.25;-21.6;0.0;-40.1;-4.62;0.79;-3.02;761.7;614.575.000;8.980.000;256.757.000;51.198.000;42.218.000;119.223.000;-47.825.000;42.312.000
29;AZEV4;PN;AZEVEDO & TRAVASSOS PN;Construção e Engenharia;3,23;24/08/2023;1,18;3,43;5.493.600;300.849.000;343.067.000;30/06/2023;93142000;-5.83;-6.29;-0.51;2.52;1.28;-2.67;8.1;0.56;-21.1;0.49;-9.0;-4.48;-18.3;-1.26;-21.6;0.0;-40.1;-4.66;0.79;-3.05;761.7;614.575.000;8.980.000;256.757.000;51.198.000;42.218.000;119.223.000;-47.825.000;42.312.000
30;AZUL4;PN;AZUL PN;Transporte;15,34;24/08/2023;6,79;21,86;226.562.000;5.339.610.000;26.946.600.000;30/06/2023;348084000;-5.31;-3.29;-4.66;-0.27;-56.54;2.39;19.6;0.30;12.7;0.31;-9.2;-0.44;13.0;-0.17;16.4;0.0;8.2;5.96;0.28;12.06;15.8;17.122.000.000;616.210.000;4.628.300.000;22.223.200.000;21.607.000.000;-19.682.000.000;-1.621.680.000;23.908.000
31;B3SA3;ON;B3 ON;Serviços Financeiros Diversos;13,69;24/08/2023;10,26;15,26;403.950.000;79.662.100.000;76.827.700.000;30/06/2023;5819000000;-3.59;19.08;0.72;3.88;3.53;14.55;85.6;7.57;52.0;1.69;39.7;12.86;11.6;-7.60;16.7;2.9;20.3;11.79;1.62;14.04;18.0;47.177.000.000;14.262.700.000;16.141.900.000;11.428.300.000;-2.834.400.000;20.540.800.000;4.175.070.000;1.052.790.000
32;BAHI3;ON;BAHEMA ON;Diversos;9,29;24/08/2023;7,96;15,99;93.422;245.169.000;412.474.000;30/06/2023;26390600;-0.43;-2.77;-3.35;3.78;2.46;-12.60;42.9;0.66;-5.2;0.38;-24.7;-1.22;-3.0;-0.47;-3.2;0.0;-136.5;-463.47;0.19;-21.19;68.2;646.390.000;24.087.000;46.418.000;191.393.000;167.306.000;64.866.000;-88.517.000;-14.269.000
33;BALM3;ON;BAUMER ON;Equipamentos;9,67;22/08/2023;9,30;12,14;5.740;94.766.000;67.926.000;30/06/2023;9800000;0.00;118.46;0.08;0.67;14.53;3.48;58.4;0.52;14.9;0.38;-0.9;0.83;11.0;1.36;14.5;2.2;0.6;2.13;2.92;2.49;4.0;248.126.000;50.761.000;173.380.000;23.921.000;-26.840.000;142.407.000;800.000;4.180.000
34;BALM4;PN;BAUMER PN;Equipamentos;9,60;23/08/2023;8,46;10,78;4.808;94.080.000;67.240.000;30/06/2023;9800000;0.00;117.60;0.08;0.66;14.53;3.45;58.4;0.52;14.9;0.38;-0.9;0.82;11.0;1.35;14.5;2.2;0.6;2.11;2.92;2.47;4.0;248.126.000;50.761.000;173.380.000;23.921.000;-26.840.000;142.407.000;800.000;4.180.000
35;BAUH4;PN;EXCELSIOR PN;Alimentos Processados;71,89;23/08/2023;69,88;82,69;26.378;375.410.000;357.542.000;30/06/2023;5222000;0.00;-98.22;-0.73;3.91;18.39;48.43;21.5;1.79;3.7;2.32;-1.8;30.72;4.8;52.36;7.6;1.7;-4.0;27.58;1.20;46.12;3.3;161.823.000;27.890.000;72.978.000;10.022.000;-17.868.000;96.015.000;-3.822.000;1.588.000
36;BAZA3;ON;BANCO DA AMAZONIA S.A. ON;Intermediários Financeiros;69,75;24/08/2023;43,54;72,40;285.426;3.910.050.000;-;30/06/2023;56058000;-0.21;3.13;22.28;0.72;97.45;0;0;0;0;0;0.0;0;0.0;0;0;7.9;22.9;0;0;0;29.9;40.760.200.000;0;0;0;0;5.462.610.000;1.249.080.000;279.238.000
37;BBAS3;ON;BANCO DO BRASIL S.A. ON;Intermediários Financeiros;47,55;24/08/2023;29,21;51,21;453.928.000;136.251.000.000;-;30/06/2023;2865420000;-1.31;4.12;11.55;0.87;54.86;0;0;0;0;0;0.0;0;0.0;0;0;9.5;21.0;0;0;0;21.0;2.124.390.000.000;0;0;0;0;157.200.000.000;33.082.700.000;8.327.460.000
38;BBDC3;ON N1;BANCO BRADESCO S.A. ON N1;Intermediários Financeiros;13,28;24/08/2023;11,06;16,61;66.868.700;141.328.000.000;-;30/06/2023;10642200000;-1.99;9.15;1.45;0.89;14.97;0;0;0;0;0;0.0;0;0.0;0;0;6.9;9.7;0;0;0;-15.3;1.530.030.000.000;0;0;0;0;159.318.000.000;15.445.200.000;4.517.230.000
39;BBDC4;PN N1;BANCO BRADESCO S.A. PN N1;Intermediários Financeiros;15,02;24/08/2023;12,38;20,28;562.279.000;159.845.000.000;-;30/06/2023;10642200000;-2.40;10.35;1.45;1.00;14.97;0;0;0;0;0;0.0;0;0.0;0;0;6.7;9.7;0;0;0;-15.3;1.530.030.000.000;0;0;0;0;159.318.000.000;15.445.200.000;4.517.230.000
40;BBSE3;ON NM;BBSEGURIDADE ON NM;Previdência e Seguros;30,34;24/08/2023;23,96;34,19;174.981.000;60.680.000.000;-;30/06/2023;2000000000;0.63;8.45;3.59;6.78;4.47;7.38;0;0;0;3.57;0.0;0;48.5;0;0;11.5;80.3;0;0;0;0;16.980.200.000;0;0;0;0;8.943.940.000;7.183.900.000;1.892.170.000
41;BDLL3;ON;BARDELLA ON;Máquinas e Equipamentos;12,20;08/08/2023;10,10;13,19;160;19.520.000;176.507.000;30/06/2023;1600000;0.00;0.35;34.54;-0.14;-88.93;-0.43;-48.6;0.51;-118.4;0.03;144.7;-2.61;-7.2;-0.04;-7.8;0.0;-38.8;-4.13;0.98;-3.90;-18.0;629.583.000;25.708.000;307.742.000;182.695.000;156.987.000;-142.292.000;55.268.000;-18.584.000
42;BDLL4;PN;BARDELLA PN;Máquinas e Equipamentos;10,61;23/08/2023;7,55;11,01;2.413;16.976.000;173.963.000;30/06/2023;1600000;0.00;0.31;34.54;-0.12;-88.93;-0.38;-48.6;0.44;-118.4;0.03;144.7;-2.27;-7.2;-0.04;-7.8;0.0;-38.8;-4.07;0.98;-3.85;-18.0;629.583.000;25.708.000;307.742.000;182.695.000;156.987.000;-142.292.000;55.268.000;-18.584.000
43;BEEF3;ON NM;Minerva ON NM;Alimentos Processados;10,72;24/08/2023;8,07;15,14;91.246.400;6.510.070.000;14.206.200.000;30/06/2023;607283000;-2.19;18.54;0.58;15.89;0.67;3.01;19.6;0.22;7.5;0.33;1.2;1.66;10.9;-0.89;20.2;5.1;85.7;5.37;1.50;6.57;17.7;19.866.700.000;6.197.270.000;11.661.100.000;13.893.400.000;7.696.170.000;409.782.000;351.062.000;118.010.000
44;BEES3;ON;BANESTES S/A ON;Intermediários Financeiros;8,79;24/08/2023;4,79;9,31;142.478;2.776.880.000;-;30/06/2023;315913000;0.00;8.33;1.05;1.33;6.63;0;0;0;0;0;0.0;0;0.0;0;0;7.1;15.9;0;0;0;10.1;38.648.600.000;0;0;0;0;2.093.330.000;333.170.000;114.680.000
45;BEES4;PN;BANESTES S/A PN;Intermediários Financeiros;9,77;24/08/2023;5,10;12,84;57.144;3.086.470.000;-;30/06/2023;315913000;-0.51;9.26;1.05;1.47;6.63;0;0;0;0;0;0.0;0;0.0;0;0;6.4;15.9;0;0;0;10.1;38.648.600.000;0;0;0;0;2.093.330.000;333.170.000;114.680.000
46;BGIP3;ON;BANESE ON;Intermediários Financeiros;24,90;24/08/2023;21,07;33,23;11.311;420.959.000;-;30/06/2023;16906000;-1.15;6.83;3.65;0.70;35.35;0;0;0;0;0;0.0;0;0.0;0;0;12.5;10.3;0;0;0;0.5;8.627.370.000;0;0;0;0;597.592.000;61.652.000;-11.019.000
47;BGIP4;PN;BANESE PN;Intermediários Financeiros;23,75;24/08/2023;15,08;27,40;30.272;401.518.000;-;30/06/2023;16906000;1.50;6.51;3.65;0.67;35.35;0;0;0;0;0;0.0;0;0.0;0;0;14.4;10.3;0;0;0;0.5;8.627.370.000;0;0;0;0;597.592.000;61.652.000;-11.019.000
48;BIDI11;UNT N2;BANCO INTER UNT N2;Intermediários Financeiros;10,40;17/06/2022;9,65;16,34;0;8.991.140.000;-;30/06/2022;2593600000;0.00;229.93;0.05;1.08;9.66;0;0;0;0;0;0.0;0;0.0;0;0;0.0;0.5;0;0;0;37.0;40.558.400.000;0;0;0;0;8.348.550.000;39.104.000;11.997.000
49;BIDI3;ON N2;BANCO INTER ON N2;Intermediários Financeiros;3,40;17/06/2022;3,20;5,38;0;8.818.230.000;-;30/06/2022;2593600000;0.00;225.51;0.02;1.06;3.22;0;0;0;0;0;0.0;0;0.0;0;0;0.0;0.5;0;0;0;37.0;40.558.400.000;0;0;0;0;8.348.550.000;39.104.000;11.997.000
50;BIDI4;PN N2;BANCO INTER PN N2;Intermediários Financeiros;3,41;17/06/2022;3,22;5,53;0;8.844.170.000;-;30/06/2022;2593600000;0.00;226.17;0.02;1.06;3.22;0;0;0;0;0;0.0;0;0.0;0;0;0.0;0.5;0;0;0;37.0;40.558.400.000;0;0;0;0;8.348.550.000;39.104.000;11.997.000
51;BIOM3;ON;BIOMM SA ON;Medicamentos e Outros Produtos;5,63;24/08/2023;3,45;8,87;113.777;457.651.000;567.377.000;30/06/2023;81288000;-0.18;-5.16;-1.09;3.78;1.49;-6.62;15.7;3.75;-56.6;1.34;-72.6;9.80;-20.2;-4.78;-25.4;0.0;-73.3;-8.17;1.59;-8.21;119.4;342.295.000;49.624.000;125.550.000;159.350.000;109.726.000;120.928.000;-88.611.000;-20.204.000
52;BLAU3;ON NM;BLAU ON NM;Comércio e Distribuição;17,90;24/08/2023;17,81;33,39;13.293.100;3.211.150.000;3.063.170.000;30/06/2023;179394000;-2.35;10.30;1.74;1.71;10.45;8.71;44.3;2.38;27.3;1.28;22.8;2.98;14.8;4.06;18.9;4.3;16.6;7.75;4.14;8.31;10.5;2.499.080.000;391.743.000;1.421.670.000;243.757.000;-147.986.000;1.873.920.000;311.632.000;70.788.000
53;BMEB3;ON;BANCO MERCANTIL DO BRASIL S/A ON;Intermediários Financeiros;14,05;23/08/2023;9,19;15,29;5.305;1.472.890.000;-;30/06/2023;104832000;0.00;5.38;2.61;1.07;13.18;0;0;0;0;0;0.0;0;0.0;0;0;7.0;19.8;0;0;0;17.9;17.206.500.000;0;0;0;0;1.382.020.000;273.632.000;100.236.000
54;BMEB4;PN;BANCO MERCANTIL DO BRASIL S/A PN;Intermediários Financeiros;13,05;24/08/2023;9,22;13,23;306.356;1.368.060.000;-;30/06/2023;104832000;0.31;5.00;2.61;0.99;13.18;0;0;0;0;0;0.0;0;0.0;0;0;8.3;19.8;0;0;0;17.9;17.206.500.000;0;0;0;0;1.382.020.000;273.632.000;100.236.000
55;BMGB4;PN N1;BANCO BMG PN N1;Intermediários Financeiros;2,44;24/08/2023;1,87;3,06;2.383.670;1.423.090.000;-;30/06/2023;583232000;0.00;10.55;0.23;0.37;6.58;0;0;0;0;0;0.0;0;0.0;0;0;15.8;3.5;0;0;0;0.8;47.284.400.000;0;0;0;0;3.839.390.000;134.828.000;-14.287.000
56;BMIN3;ON;BANCO MERCANTIL DE INVESTIMENTOS SA ON;Intermediários Financeiros;23,88;24/08/2023;16,45;27,68;1.385;115.221.000;-;30/06/2023;4825000;19.40;12.29;1.94;0.85;27.96;0;0;0;0;0;0.0;0;0.0;0;0;5.9;7.0;0;0;0;23.2;258.249.000;0;0;0;0;134.886.000;9.376.000;2.046.000
57;BMIN4;PN;BANCO MERCANTIL DE INVESTIMENTOS SA PN;Intermediários Financeiros;14,08;21/08/2023;10,99;15,40;7.886;67.936.000;-;30/06/2023;4825000;0.00;7.25;1.94;0.50;27.96;0;0;0;0;0;0.0;0;0.0;0;0;11.3;7.0;0;0;0;23.2;258.249.000;0;0;0;0;134.886.000;9.376.000;2.046.000
58;BMKS3;ON;MONARK ON;Viagens e Lazer;323,84;24/08/2023;206,18;370,00;17.682;147.266.000;-5.856.770;30/06/2023;454750;1.20;5.48;59.07;0.74;435.49;-22.56;26.7;8.44;-37.4;0.64;153.9;0.87;-2.8;1.02;-9.5;17.8;13.6;0.91;25.52;0.90;1.7;229.316.000;159.638.000;175.689.000;6.515.000;-153.123.000;198.040.000;26.863.000;7.269.000
59;BMOB3;ON NM;BEMOBI TECH ON NM;Programas e Serviços;12,22;24/08/2023;12,22;16,50;6.101.170;1.063.190.000;519.357.000;30/06/2023;87003700;-0.81;11.72;1.04;1.00;12.22;11.09;23.6;0.78;7.1;0.80;6.7;1.69;7.2;1.78;13.9;1.9;8.5;3.28;3.71;5.42;146.5;1.326.920.000;543.828.000;860.949.000;0;-543.828.000;1.063.320.000;90.704.000;13.951.000
60;BNBR3;ON;BANCO DO NORDESTE ON;Intermediários Financeiros;94,00;24/08/2023;68,27;94,00;6.208;8.118.870.000;-;30/06/2023;86371000;0.00;3.64;25.85;0.82;114.19;0;0;0;0;0;0.0;0;0.0;0;0;6.0;22.6;0;0;0;20.9;66.816.700.000;0;0;0;0;9.862.320.000;2.232.770.000;416.229.000
61;BOAS3;ON NM;BOA VISTA ON NM;Serviços Financeiros Diversos;7,95;07/08/2023;3,94;8,00;14.692.700;4.212.250.000;3.074.210.000;30/06/2023;529843000;0.00;15.22;0.52;1.83;4.34;25.60;56.5;4.93;19.3;1.70;32.4;3.34;6.6;3.54;12.8;3.2;12.0;8.52;12.37;18.69;11.0;2.479.570.000;1.146.460.000;1.372.110.000;8.425.000;-1.138.040.000;2.298.770.000;276.820.000;63.890.000
62;BOBR4;PN;BOMBRIL SA PN;Produtos de Uso Pessoal e de Limpeza;2,20;24/08/2023;1,14;2,25;121.682;573.122.000;944.160.000;30/06/2023;260510000;-2.22;7.36;0.30;-4.89;-0.45;2.80;38.6;0.39;13.8;0.67;5.2;-4.63;24.1;-1.01;31.8;0.0;-66.4;4.04;0.76;4.61;8.2;850.709.000;47.924.000;402.095.000;418.962.000;371.038.000;-117.170.000;77.834.000;19.613.000
63;BPAC11;UNT;BTGP BANCO UNT;Intermediários Financeiros;32,61;24/08/2023;18,10;33,73;295.904.000;125.072.000.000;-;30/06/2023;11506100000;-0.18;14.88;2.19;2.68;12.18;0;0;0;0;0;0.0;0;0.0;0;0;2.3;18.0;0;0;0;38.7;390.000.000.000;0;0;0;0;46.708.500.000;8.406.420.000;2.441.240.000
